ALink,SName,SLink,Lyric,language
/ivete-sangalo/,Nosso Sonho / Conquista / Poder,/ivete-sangalo/nosso-sonho-conquista-poder.html,"Gatinho, quero te encontrar
Vou falar, sou Ivete
Menina musa do verão
Você conquistou meu coração
Tô vidrado, e hoje sou um Buchecha apaixonado

Naquele lugar, naquele local era lindo o seu olhar
Eu te avistei, foi fenomenal, houve uma chance de falar
Gostei de você quero te alcançar
Tem uma imã que fez eu me hospedar
Nossas emoções eram ilícitas
Que apesar das vibrações
Proibiu o amor, em nossos corações
Ziguezaguiei no vira, virou
Você quis me dar as mãos, não alcançou
Bem que eu tentei, algo atrapalhou, a distância não deixou
Foi com muita fé nessa ilustração
Que eu não dei bola para a ilusão
Homem e mulher vira em inversão
Bate forte o coração
Tumultuado, o palco quase caiu
Eu desistoso, e você se distraiu
Quando estendi as mãos pra poder te segurar
Já arranhado e toda hora vinha uma
A impressão que o palco era de espuma
Você tentou chegar, não deu pra me tocar
Nosso sonho não vai terminar.Desse jeito que você faz.
Se o destino adjudicar esse amor poderá ser capaz, gatinha.
Nosso sonho não vai terminar.
Desse jeito que você faz. E depois que o baile acabar,
Vamos nos encontrar logo mais.


Sabe chururudu estou louco pra te ver... oh yes
Cabe chururudu entre nós dois um querer... iêiêiê
Sabe chururudu estou louco pra te ver... oh yes
Cabe chururudu entre nós dois um querer...
E mesmo ao passar do tempo hei de ver...
Você junto a mim, nada se compara a esse prazer
Arder, enfim, vou gozar, delirar
Se com você sonhar, conquistar esse amor
Que não se acabará, oh yes, oh yes...
Olha eu te amo, e quero tanto
Beijar teu corpo nu
Não, não é mentira, nem hipocrisia, é amor
Com você tudo fica blue
Sabe chururudu estou louco pra te ver... oh yes
Cabe chururudu entre nós dois um querer... iêiêiê
Sabe chururudu estou louco pra te ver... oh yes
Cabe chururudu entre nós dois um querer...
E mesmo ao passar do tempo hei de ver...
Você junto a mim, nada se compara a esse prazer
Arder, enfim, vou gozar, delirar
Se com você sonhar, conquistar esse amor
Que não se acabará
Olha eu te amo, e quero tanto
Beijar teu corpo nu
Não, não é mentira, nem hipocrisia, é amor
Com você tudo fica blue

Nessa pista cheia de balanço
Meu amor só da você, só da você
Todo mundo dança ao seu comando
Mas eu paro pra te ver, só pra te ver
O perigo é alguem se apaixonar
Todo mundo busca o seu olhar
Você tem uma luz, tem um segredo
Só de desejar eu sinto medo
Uh, yeah yeah yeah
Quem tem o poder é você

por victoor",pt
/ivete-sangalo/,O Brasil Vai Conquistar o Seu Coração,/ivete-sangalo/o-brasil-vai-conquistar-o-seu-coracao.html,"Você tem um encontro num país
Que gosta de fazer você feliz
Onde a alegria é viver
De braços abertos pra você

Você tem um encontro num lugar
Onde a montanha encontra o mar
Onde o céu combina o ano inteiro
Com o calor do povo brasileiro

Deixa a beleza encontrar sua emoção
Deixa o sorriso encontrar o seu olhar
Sinta a alegria do lugar, deixe esse povo te abraçar
O Brasil vai conquistar o seu coração

(Oh Oh Oh Oh) O Brasil vai conquistar
(Oh Oh Oh Oh) O seu coração
(Oh Oh Oh Oh) O Brasil vai conquistar
(Oh Oh Oh Oh) O seu coração

(Oh Oh Oh Oh) O Brasil vai conquistar
(Oh Oh Oh Oh) O seu coração
(Oh Oh Oh Oh) O Brasil vai conquistar
(Oh Oh Oh Oh) O seu coração

Deixa a beleza encontrar sua emoção
Deixa o sorriso encontrar o seu olhar
Sinta a alegria do lugar, deixe esse povo te abraçar
O Brasil vai conquistar o seu coração",pt
/ivete-sangalo/,O Chevette da Menina (Com Genival Lacerda),/ivete-sangalo/o-chevette-da-menina-com-genival-lacerda.html,"Coitadinha da Ivete
Facilitou, estragaram seu Chevette
Mas coitadinho da Ivete
Em menos de uma semana estragaram seu Chevette

Coitadinha da Ivete
Facilitou, estragaram seu Chevette
Coitadinho da Ivete
Em menos de uma semana estragaram seu Chevette

Tá com a roda amassada
E a buzina tá quebrada
A carcaça da empenada
Arrancaram a instalação
Tá esquentando a bubina
Tá vazando gasolina
Olhe no Chevette da menina
Essa semana todo mundo pos a mão

É, coitadinha da Ivete
Facilitou, estragaram seu Chevette
Mas coitadinho da Ivete
Em menos de uma semana estragaram seu Chevette

Coitadinha da Ivete
Facilitou, estragaram seu Chevette
Coitadinho da Ivete
Em menos de uma semana estragaram seu Chevette

Não tem motor de arranco
Também não pega no tranco
Rasgaram o couro do banco
foi no da frente e o de trás
Quebraram o distribuidor
Entupiram o carburador
Furaram o radiador
Esculhambaram o motor
E agora não presta mais

Que injustiça!

Coitadinha da Ivete
Facilitou, estragaram seu Chevette
É, coitadinho da Ivete
Em menos de uma semana estragaram seu Chevette

Que injustiça!

Coitadinha da Ivete
Facilitou, estragaram seu Chevette
Coitadinho da Ivete
Em menos de uma semana estragaram seu Chevette

Entortaram a direção
Tamparam o escapamento
Esbagaçaram o cardan
Desmontaram o corta-vento
Olhe se esconderam na garagem
E abriram o porta-bagagem
para ver o que tinha dentro

Coitadinha da Ivete
Facilitou, estragaram o seu Chevette
Ai, coitadinho da Ivete
Em menos de uma semana estragaram seu Chevette

Coitadinha da Ivete
Facilitou, estragaram seu Chevette
Coitadinho da Ivete
Em menos de uma semana estragaram seu Chevette

Óia, acabaram com a frente, moço
E o que a traseira também
Num tem mais nada
Até o cano de escape tá torto
Miserável
Isso é coisa que se faça
A moça tão direita
Deus tá vendo deixa, eu entrego a Deus",pt
/ivete-sangalo/,O Doce,/ivete-sangalo/o-doce.html,"Não se vá que a gente é par
Nós somos céu e mar
Não deixe o nosso amor fugir
Vem tomar um guaraná
Bater um papo já na rua pra se distrair
Não invente compromisso
Acho bom parar com isso
Tem alguém que te quer
Não me responsabilizo
Tudo a ver você comigo
Sem você tudo é pequeno
Tudo fica mais ou menos


Ah, vem cá
Não tira o doce da boca da sua criança
Ah, vem cá
Não tira o doce da boca de quem te ama",pt
/ivete-sangalo/,O Farol,/ivete-sangalo/o-farol.html,"Claro que o azul vai adormecer o dia
Vai virar a noite
Aproveite e liberte as suas fantasias

Eu posso ser o seu vampiro
Eu posso ser o seu anjo bom
Então relaxa baby
Mate sua sede, curta o meu som.

Quando você tá perto tempo voa
O clima rola numa boa
Quero ficar contigo até o dia clarear.
(porquê?)

O sol vai brilhar inteiro pra nós
Eu quero o farol dos teus olhos
Iluminando a minha vida.

(hey iê)",pt
/ivete-sangalo/,O Grande Chefe,/ivete-sangalo/o-grande-chefe.html,"O grande chefe falou
Que hoje vai comemorar
No rosto dele pintou
Vontade louca de amar

Eu sou da tribo Cacaca
O seu sorriso é o meu cocar
A avenida é a minha aldeia
E só axé corre na veia

Pra pular, pra pular,
pra pular, pra pular
Carnaval, coração,
sai pra lá solidão

Vem me ver,
vem me ver,
vem me ver

A festa é nossa
e o presente é pra você",pt
/ivete-sangalo/,O Melhor Pra Mim,/ivete-sangalo/o-melhor-pra-mim.html,"Dá licença agora é a minha vez
Quanto mais você me dá valor
Mais eu quero!
Mais eu ganho de você

Minha alma vai te seduzir
Eu decido se te deixo ir
Eu espero...
O que fiz por merecer?

O melhor pra mim
Todo plano perfeito
É pra ser assim
Do meu gosto do meu jeito

Quando eu chego
Todo mundo vê
Fica fácil de se perceber
O meu brilho
Minha energia é natural

É tão fácil a vida dos mortais
Pouco eu tô querendo mais
Eu espero
Porque fiz por merecer",pt
/ivete-sangalo/,O Meu Amor,/ivete-sangalo/o-meu-amor.html,"O meu amor tem um jeito manso que é só seu
E que me deixa louca quando me beija a boca
A minha pele toda fica arrepiada
E me beija com calma e fundo
Até minh'alma se sentir beijada

O meu amor tem um jeito manso que é só seu
Que rouba os meus sentidos, viola os meus ouvidos
Com tantos segredos lindos e indecentes
Depois brinca comigo, ri do meu umbigo
E me crava os dentes

Eu sou sua menina, viu? e ele é o meu rapaz
Meu corpo é testemunha do bem que ele me faz

O meu amor tem um jeito manso que é só seu
Que me deixa maluca, quando me roça a nuca
E quase me machuca com a barba mal feita
E de pousar as coxas entre as minhas coxas
Quando ele se deita

O meu amor tem um jeito manso que é só seu
De me fazer rodeios, de me beijar os seios
Me beijar o ventre e me deixar em brasa
Desfruta do meu corpo como se o meu corpo
Fosse a sua casa

Eu sou sua menina, viu? e ele é o meu rapaz
Meu corpo é testemunha do bem que ele me faz",pt
/ivete-sangalo/,O Nosso Amor Venceu (Part. Marília Mendonça),/ivete-sangalo/o-nosso-amor-venceu-part-marilia-mendonca.html,"Agora longe de você
Vivendo toda essa loucura
Mostrando essa independência
A verdade é você quem eu quero
E pro meu coração não existe outra cura

Tantas coisas ditas sem pensar
Meu orgulho sua vaidade
Coisas que só descobri com o tempo
E sozinha eu rezo baixinho
Na esperança de fazer
O nosso amor vencer

E o nosso amor venceu
De tanto que pedi a Deus
E ninguém vai conseguir
Nos separar outra vez

E o nosso amor venceu
De tanto que pedi a Deus
E ninguém vai conseguir nos separar outra vez

Eu não me sinto preparada
Pra ver você ficar com outra pessoa
Ver desmoronar o que nos dois construímos
Uma historia de amor
Que entre quatro paredes não tinha censura

Quantas coisas ditas sem pensar
Meu orgulho sua vaidade
Coisas que só descobri com o tempo
E sozinha eu rezo baixinho
Na esperança de fazer
O nosso amor vencer

E o nosso amor venceu
De tanto que pedi a Deus
E ninguém vai conseguir
Nos separar outra vez

E o nosso amor venceu
De tanto que pedi a Deus
E ninguém vai conseguir
Nos separar outra vez

Tantas coisas ditas sem pensar
Meu orgulho sua vaidade
Coisas que só descobri com o tempo
E sozinha eu rezo baixinho
Na esperança de fazer
O nosso amor vencer

E o nosso amor venceu
De tanto que pedi a Deus
E ninguém vai conseguir
Nos separar outra vez

E o nosso amor venceu
De tanto que pedi a Deus
E ninguém vai conseguir
Nos separar outra vez

E o nosso amor venceu
De tanto que pedi a Deus
E ninguém vai conseguir
Nos separar outra vez

E o nosso amor venceu
De tanto que pedi a Deus
E ninguém vai conseguir
Nos separar outra vez",pt
/ivete-sangalo/,O Poder do Pretinho,/ivete-sangalo/o-poder-do-pretinho.html,"Tá decidido desse jeito eu não aguento mais
Todo dia pisa na bola tu já tá demais
Difícil é sentir o cheiro desse nego
Quando chego perto minha boca pede beijo.

Eu te avisei não sei porque não quis acreditar
Quem prova desse brigadeiro quer se lambuzar
Eu juro vou tentar ficar no sapatinho
Mas o que posso fazer se é o poder do pretinho
Eu te avisei

Eu não sei se é o sorriso
Eu não sei se é a boca
Eu só sei que eu preciso, já tô ficando louca

Só te faço um pedido amor
Tenha mais paciência
Todo dia eu não posso
Mas de vez em quando eu te dou assistência

Vem cá cê tá pensando o que
É bom você me respeitar que eu sou de família
Se não me dar atenção o coro vai comer

Vem cá cê tá pensando o que
Cê acha que você me engana com essa sua briga
Pra você se acalmar já sei o que fazer
Ai ai ai ai ai ai ai ai

É bom você me respeitar que eu sou de famílias
Se não me dar atenção o coro vai comer
Ai ai ai ai ai ai ai ai

Cê acha que você me engana com essa sua briga
Pra você se acalmar já sei o que fazer .",pt
/ivete-sangalo/,O Sal da Terra,/ivete-sangalo/o-sal-da-terra.html,"Anda, quero te dizer nenhum segredo
Falo desse chão, da nossa casa, vem que tá na hora de arrumar

Tempo, quero viver mais duzentos anos
Quero não ferir meu semelhante, nem por isso quero me ferir.

Vamos precisar de todo mundo prá banir do mundo a opressão
Para construir a vida nova vamos precisar de muito amor
A felicidade mora ao lado e quem não é tolo pode ver

A paz na Terra, amor, o pé na terra
A paz na Terra, amor, o sal da...

Terra, és o mais bonito dos planetas
Tão te maltratando por dinheiro, tu que és a nave nossa irmã

Canta, leva tua vida em harmonia
E nos alimenta com teus frutos, tu que és do homem a maçã

Vamos precisar de todo mundo, um mais um é sempre mais que dois
Prá melhor juntar as nossas forças é só repartir melhor o pão
Recriar o paraíso agora para merecer quem vem depois

Deixa nascer o amor
Deixa fluir o amor
Deixa crescer o amor
Deixa viver o amor
O sal da terra
Terra...",pt
/ivete-sangalo/,Oba Oba,/ivete-sangalo/oba-oba.html,"Oba! oba, oba, oba
ai ai ai ai ai
Oba! oba, oba, oba
ai ai ai ai ai

Ganhou meu coração, quando dançou comigo
E aí me entreguei, você virou meu vício
Ganhou meu coração, quando dançou comigo
E aí me entreguei, você virou meu vício
Não vou negar, que o seu amor me tirou da solidão
Me da prazer, o meu querer é estar nas suas mãos
O seu olhar foi o sol que me tirou da escuridão
Quero viver tudo agora!

oba, oba, oba, oba
ai ai ai ai ai
oba, oba, oba, oba
ai ai ai ai ai

---by naval---",pt
/ivete-sangalo/,"Oba, Eu Vou Já / Lambada de Delícia / O Coco",/ivete-sangalo/oba-eu-vou-ja-lambada-de-delicia-o-coco.html,"[OBA, EU VOU JÁ]

Oba! Eu vou já
Oba! Me jogar
Oba! Eu vou já
Oba! Se joga

Você vem de índio
Eu vou de pandora
Êta festa boa
Começando agora

Menina e menino
Senhor e senhora
Todo mundo indo
Pra festa da hora

Quem vem vai ficar de vez
Ao som do tambor bailar
Agogô, timbal, djembe
Vambora simbora amar
Quem tá nesse movimento
Não consegue mais parar
Loucura é querer parar
Vumbora simbora amar
Swing levando a gente
Aonde quiser levar
Gostoso é dançar lá dentro
Vambora simbora amar

Oba! Eu vou já
Oba! Me jogar
Oba! Eu vou já
Oba! Se joga

Você vem de índio
Eu vou de pandora
Êta festa boa
Começando agora

Menina e menino
Senhor e senhora
Todo mundo indo
Pra festa da hora

Quem vem vai ficar de vez
Ao som do tambor bailar
Agogô, timbal, djembe
Vumbora simbora amar
Quem tá nesse movimento
Não consegue mais parar
Loucura é querer parar
Vumbora simbora amar
Swing levando a gente
Aonde quiser levar
Gostoso é dançar lá dentro
Vumbora simbora amar

Oba! Eu vou já
Oba! Me jogar
Oba! Eu vou já
Oba! Se joga

[LAMBADA DE DELÍCIA]
Já é carnaval cidade, acorda pra ver
Já é carnaval cidade, acorda pra ver
A chuva passou cidade, e o sol vem aê
A chuva passou cidade, e o sol vem aê

Brincar de menino, fazendo menina
É mar de verão, é lua de dia
Ô cidade louca

[O COCO]
De janeiro a janeiro só tomo água de coco
Gasto tanto dinheiro, chega o bolso fica oco
De janeiro a janeiro só tomo água de coco
Gasto tanto dinheiro, chega o bolso fica oco

E a solução é fazer a plantação, meu irmão
A plantação de coco, a plantação
Dei uma cavada no fundo do meu quintal
Pro coco sair legal, vou fazer uma cerca de pau
Cavar bem fundo que é pra ver coco mexer

Eu plantei aqui, meu senhor
Faz o favor de trazer meu coco
Eu plantei aqui, quem pegou
Faz o favor de trazer meu coco

Eu plantei aqui, meu senhor
Faz o favor de trazer meu coco
Eu plantei aqui, quem pegou
Faz o favor de trazer meu coco

Eu plantei aqui, meu senhor
Faz o favor de trazer meu coco
Eu plantei aqui, quem pegou
Faz o favor de trazer meu coco

Eu plantei aqui, meu senhor
Faz o favor de trazer meu coco
Eu plantei aqui, quem pegou
Faz o favor de trazer meu coco",pt
/ivete-sangalo/,"Oba, Se Joga",/ivete-sangalo/oba-se-joga.html,"Oba! eu vou já
Oba! me jogar
Oba! eu vou já
Oba! se joga

Você vem de índio
Eu vou de pandora
Êta festa boa
Começando agora

Menina e menino
Senhor e senhora
Todo mundo indo
Pra festa da hora

Quem vem vai ficar de vez
Ao som do tambor bailar
Agogô, timbal, djembe
Vumbora simbora amar

Quem tá nesse movimento
Não consegue mais parar
Loucura é querer parar
Vumbora simbora amar

Swing levando a gente
Aonde quiser levar
Gostoso é dançar lá dentro
Vumbora simbora amar

Oba! eu vou já
Oba! me jogar
Oba! eu vou já
Oba! se joga",pt
/ivete-sangalo/,Obediente,/ivete-sangalo/obediente.html,"Sempre fui obediente
Sempre fui obediente
Nota boa na escola
O meu pai sempre dizia
""Filha quando tu crescer eu vou te dar uma viola""
Foi então que eu despertei
Foi então que eu despertei
Pelo gosto musical
Lá da terra da alegria
Tudo é sempre fantasia (poesia)
Tudo é sempre carnaval

Ai ai meu bem
Eu sei que vou te matar de amor
Deixa eu ser seu bem, seu querubim, seu beija-flor

Hoje eu to à toa
À toa pro lado de lá
Deixa o corpo ir de bandinha
Hoje eu to à toa
À toa pro lado de lá
Deixa o corpo ir de bandinha
Que eu vou te levar

Pra lá, pra cá, pra lá
Pra lá, pra cá, pra lá

Deixa o corpo ir de bandinha
Que eu vou te levar
Pra lá, pra cá, pra lá
Pra lá, pra cá, pra lá
Deixa o corpo ir de bandinha
Que eu vou te levar",pt
/ivete-sangalo/,Olha,/ivete-sangalo/olha.html,"Olha você tem todas as coisas
Que um dia eu sonhei pra mim
A cabeça cheia de problemas
Mas eu não me importo
Eu gosto mesmo assim

Tem os olhos cheios de esperança
De uma cor que ninguém mais possui
Me traz meus passados e a lembrança
Coisas que eu quis ser e não fui

Olha você vive tão distante
Muito além do que eu posso ter
E eu que sempre fui tão inconstante
Desculpe meu amor, agora é pra valer

Olha vem comigo aonde eu for, onde eu for
Seja meu amante, meu amado, meu amor
